0,1,2,3,4,5,6,7,8,9,10
0.6563128,0.07147622,1.7566586,2.9750032,0.8252918,0.9044416,2.216861,3.9276266,-0.0,1.0976094,4.6421175
0.9423954,0.3319432,0.85619366,2.7745793,0.9353729,0.20128545,2.803208,3.500851,2.2420704,4.5669003,0.83453935
4.051275,0.32063738,1.7403132,2.7938538,0.7217613,3.3486764,2.3607316,2.9414904,1.6355971,3.0443423,1.3290443
3.9793322,0.28887182,1.7217915,2.7511232,0.7739465,3.361038,2.2592235,2.8715804,1.6691321,2.942705,1.2815015
1.5646609,1.8448575,1.0221472,1.560165,2.1860244,0.002160944,2.2585635,2.309638,0.826292,2.9261808,2.5302382
4.000619,0.29342136,1.7709893,2.7317116,0.7364266,3.3081884,2.3488905,2.8846436,1.6500305,2.9963305,1.2860531
1.4162865,0.16030207,1.6680342,-0.0,0.13231081,1.5135603,3.2470648,1.05395,2.1616676,2.96218,5.032732
2.3219934,0.028160688,2.1537564,2.4535162,3.161166,3.1720908,1.0571347,4.2143846,1.7481574,2.764481,2.9768143
1.4119469,0.18075892,1.7125808,0.025617748,0.12509884,1.5118624,3.2409396,1.0382724,2.1886945,2.9806452,4.9884496
0.47942233,-0.0,2.8628302,2.6654518,1.3470538,1.1759154,1.5333217,4.328045,3.169667,3.2542996,2.6153064
1.5709108,1.7766699,1.0023332,1.6112738,2.2425733,-0.0,2.3886645,2.2846043,0.872724,2.9340754,2.6912742
1.568998,1.8348414,0.99947757,1.562962,2.1554441,-0.0,2.2737782,2.3110077,0.8272557,2.926535,2.515399
2.2958162,0.03419011,2.160567,2.437973,3.1884756,3.1631453,1.0718536,4.1608543,1.7687973,2.707937,3.017358
1.4020029,0.17305198,1.6903795,0.015002236,0.13239409,1.5195518,3.2196543,1.0257299,2.1650178,2.966699,5.0673156
0.9433508,0.33262843,0.85285854,2.8083186,0.92511207,0.2272385,2.773587,3.4924905,2.2393413,4.5438986,0.85723954
0.8213225,1.9036192,3.6370564,1.987499,1.52657,1.5519801,3.0899136,2.180302,4.2900496,1.3708975,1.717338
1.9621614,2.3216393,0.096576095,3.2382803,1.349443,2.88886,2.415919,3.2717826,1.0277399,2.5611925,2.7179255
0.65117025,0.07238564,1.7543182,2.9683177,0.83631337,0.91496694,2.2183888,3.9441814,-0.0,1.101595,4.6447835
0.92401063,0.33169976,0.84445405,2.7688348,0.9360889,0.19235376,2.7973492,3.4827046,2.237106,4.5592027,0.8492695
1.1021497,0.03135535,2.9151425,2.4642298,1.8075095,3.2805457,3.807412,4.6094728,0.48725358,2.253422,0.17395398
1.7721878,-0.0,2.437142,1.9122804,2.7013583,2.3208323,2.6686342,1.9862307,0.33677796,2.1084452,3.5050812
1.5571972,1.8650117,1.0206007,1.5477144,2.1781332,-0.0,2.252506,2.3241618,0.81587297,2.9185312,2.5205798
1.9671884,-0.0,1.749627,4.965663,0.7659171,1.3027223,2.5578153,1.9490161,0.94877136,0.13220516,3.2863317
1.2107397,1.0980313,4.5959234,2.888158,0.2670301,1.8816074,1.3291562,2.8498056,-0.0,3.0223906,1.550308
0.004342124,0.39440194,1.2739946,4.1731,1.0222384,3.4138126,1.6725001,0.23947562,0.21909285,3.4525614,3.195441
2.3125033,0.03391031,2.1648555,2.431033,3.194567,3.2038963,1.066594,4.191438,1.7946374,2.7369523,3.0146642
0.47253147,-0.0,2.8737235,2.6663425,1.3590213,1.1896023,1.5389658,4.297188,3.1552012,3.2588727,2.6267502
4.0497785,0.327722,1.801653,2.6288967,0.73324525,3.3124144,2.305383,2.86431,1.6660428,3.079098,1.246139
2.379935,1.769976,3.1081557,1.8106245,0.010400655,3.0060008,2.1776578,4.113727,0.40281695,3.2246037,3.4511402
1.582632,1.8367491,1.0274868,1.5583681,2.1954396,0.038136162,2.262944,2.2859595,0.82686025,2.9115565,2.5777166
-0.0,0.40076843,1.2747906,4.169517,1.0253701,3.4109983,1.6828225,0.25252432,0.20887595,3.4440525,3.163497
0.6460598,0.06833221,1.7547705,2.9724383,0.83273065,0.90550196,2.2163332,3.9330108,0.0032740943,1.0922812,4.651154
0.8308666,1.9034609,3.6283512,1.9975214,1.529083,1.5582691,3.0909393,2.192746,4.2819176,1.3607844,1.7341465
1.9925635,2.3530807,0.113489114,3.265475,1.3704362,2.9124124,2.4034834,3.29483,1.0142225,2.577691,2.6973038
1.9951319,1.7698854e-05,1.7647516,4.9741306,0.74802226,1.3398757,2.5421867,1.9675875,0.9533308,0.14787777,3.3121266
1.99371,-0.0,1.7415546,4.9461355,0.7189855,1.411491,2.5307882,1.9937769,0.98176116,0.1189629,3.3752651
4.0231886,0.26800665,1.8612604,2.759246,0.74646497,3.288955,2.3279936,2.925526,1.6204731,2.9534106,1.3670382
-0.0,1.9472171,0.6790339,1.2623396,1.5589633,1.9455289,2.6295912,4.289712,0.84713876,0.59647304,3.14619
1.4079874,0.16529734,1.6595588,-0.0,0.13237502,1.4965626,3.2497225,1.0221298,2.1448028,2.9861236,5.021798
2.3762226,1.7730056,3.1068456,1.7985115,0.0019922387,2.9954271,2.177947,4.1236925,0.42031997,3.2415123,3.4502041
-0.0,1.937112,0.674496,1.2376649,1.5936846,1.9219158,2.6307013,4.2541137,0.86171734,0.6080361,3.1228898
1.7724664,-0.0,2.424605,1.9611324,2.658033,2.3471253,2.6401486,1.9894279,0.3082002,2.0706658,3.532417
0.47533673,-0.0,2.838868,2.6727087,1.382694,1.1843649,1.5347003,4.265206,3.1429763,3.2796135,2.5806046
0.4812582,-0.0,2.8967376,2.7052479,1.3621238,1.1987346,1.5084444,4.252288,3.2177439,3.2137892,2.628829
2.0206735,-0.0,1.7741337,4.957624,0.7400058,1.3700336,2.5723436,1.9678773,0.9391717,0.13957241,3.3512874
1.5731552,1.8533586,1.071309,1.5353487,2.158244,0.037035093,2.2975607,2.2469304,0.7390517,2.9466553,2.6005628
1.1076478,0.03286028,2.8962893,2.419407,1.8336531,3.2767518,3.8184786,4.622842,0.47542408,2.2330756,0.16137499
0.014439508,0.39305648,1.2807128,4.173114,1.0165071,3.4114048,1.6777513,0.24520756,0.21700346,3.4542174,3.1826153
4.0120053,0.28437993,1.7633886,2.7440684,0.73264486,3.3099568,2.3622427,2.9111972,1.6845894,3.0035446,1.2922491
1.1983646,1.1105396,4.5735927,2.932766,0.3140267,1.8879366,1.3887928,2.857857,-0.0,2.9871802,1.5289563
1.1993257,1.1025493,4.5838113,2.9371316,0.31861368,1.9008056,1.375688,2.8240404,-0.0,2.9788108,1.5401363
1.1937841,1.0954945,4.58204,2.981301,0.33685756,1.8788491,1.3866676,2.8581724,-0.0,3.0049543,1.5269991
0.002161201,1.9430386,0.66953045,1.2493633,1.5781968,1.9375025,2.6230397,4.2695713,0.86263776,0.5984032,3.1309338
1.7604401,-0.0,2.4263117,1.9677671,2.6793363,2.350794,2.6321595,1.9755881,0.28891504,2.0903332,3.5443196
3.9915981,0.26419178,1.7283876,2.752168,0.755414,3.3123026,2.3537881,2.9912074,1.5444317,2.904383,1.2719748
0.44459587,-0.0,2.8969002,2.6676369,1.3632572,1.188214,1.545723,4.320597,3.1500027,3.2410803,2.6255236
0.0037699193,0.39450958,1.2772841,4.172323,1.0175732,3.4106553,1.6755195,0.2396139,0.2249353,3.4457505,3.1857407
1.0831025,0.014417119,2.8975644,2.481268,1.8224515,3.2957633,3.8167002,4.6137958,0.50989646,2.2251058,0.1952874
0.008607417,0.38630828,1.270849,4.1834207,1.0449194,3.3979752,1.6743655,0.25098473,0.21312231,3.4266675,3.184136
0.81571394,1.9095986,3.6197755,1.9875454,1.5206991,1.5570703,3.090296,2.1921892,4.283589,1.3650125,1.7210107
4.012953,0.280636,1.7724679,2.7706244,0.70542306,3.3098783,2.3556454,2.9008622,1.6673404,2.9897718,1.2960103
1.08858,0.007550899,2.9047456,2.4707124,1.8396926,3.3181956,3.8245835,4.6093245,0.5580025,2.1856353,0.1624137
1.5862964,1.8452213,0.95330715,1.5424036,2.1455443,0.004213052,2.2763867,2.2992396,0.8109323,2.8778677,2.5379767
1.7653055,-0.0,2.4215024,1.9654303,2.6626968,2.3508794,2.640639,1.9925592,0.28888163,2.081544,3.5375237
0.82168406,1.9019593,3.6271892,1.9888906,1.5289204,1.5507208,3.0951438,2.1868565,4.2864156,1.3759801,1.7169117
4.0232253,0.25176632,1.7645612,2.7496383,0.71238315,3.2982976,2.3547902,2.9503026,1.6973759,2.9780033,1.3083805
2.2856345,0.029290728,2.1862986,2.4358664,3.1834397,3.193091,1.0589073,4.1684666,1.7756449,2.7242935,3.0001445
0.0030705184,1.9407469,0.66743535,1.2562256,1.6040686,1.9435265,2.6392064,4.2683506,0.876958,0.5989168,3.117474
1.9998941,-0.0,1.7741619,4.9703445,0.7485953,1.3343387,2.5403922,1.9586397,0.9556975,0.14621352,3.3198464
0.92517877,0.3114452,0.86376274,2.7522836,0.97451735,0.2228319,2.8344913,3.4855578,2.271751,4.5625563,0.84518516
3.9854653,0.30203623,1.7589715,2.7871416,0.67651844,3.2982242,2.3324115,2.9383817,1.690738,2.9504943,1.3308598
1.9929177,2.3303466,0.11253487,3.3147607,1.349503,2.9138932,2.398264,3.2985897,1.0135001,2.6594045,2.7236247
2.3685992,1.7685064,3.11383,1.7987676,0.0054592695,3.000728,2.173014,4.1231027,0.40532434,3.2331777,3.4450445
0.64017004,0.049204934,1.76032,2.997821,0.84422034,0.9090526,2.2146914,3.9505599,-0.0,1.1051244,4.6553607
0.01603141,1.9434978,0.6648418,1.238981,1.5919924,1.9065268,2.6195178,4.2681146,0.8328497,0.60464644,3.1252933
-0.0,1.9412705,0.6758495,1.2493734,1.5834466,1.9425646,2.6239953,4.260325,0.8556063,0.59002733,3.1282907
1.4479072,0.12140459,1.7096987,-0.0,0.14997157,1.5355692,3.259639,1.0374703,2.2073977,2.9887664,5.0438557
1.1134284,0.035007954,2.9364452,2.4384155,1.7995106,3.2943826,3.8156812,4.6765885,0.52429426,2.2580917,0.15279478
0.44905815,-0.0,2.8407924,2.682336,1.3300561,1.229898,1.5763502,4.282298,3.2031176,3.2802103,2.6809134
0.0045159347,0.4100741,1.2780801,4.1770663,1.023351,3.402881,1.6576995,0.22711219,0.2016603,3.460551,3.1833525
0.006005153,0.39969695,1.2819704,4.1781306,1.0094826,3.4145849,1.6712505,0.23346305,0.22858045,3.4562497,3.183259
-0.0,1.9437736,0.6738551,1.2500412,1.5810412,1.9390019,2.624997,4.2643414,0.8576689,0.59213996,3.1300762
0.009574369,0.38847736,1.274552,4.173031,0.9975863,3.3921876,1.6821611,0.24124537,0.21719792,3.4358366,3.1947339
1.1291963,0.013372064,2.9133072,2.4609852,1.8334749,3.293142,3.825426,4.6273193,0.47788432,2.253797,0.15777989
0.03116045,1.9533278,0.6968927,1.2554289,1.5995044,1.98037,2.6207345,4.2745223,0.87664056,0.6423243,3.1373997
1.1718099,1.0471727,4.5942264,2.8876255,0.32413796,1.899735,1.3989009,2.880151,-0.0,3.0283918,1.5397677
2.303687,0.044664178,2.1618617,2.4401553,3.179465,3.2002504,1.0620081,4.1886396,1.7874062,2.7358754,3.0114207
1.1855336,1.0713686,4.5813546,2.9176288,0.31301305,1.8638401,1.4065396,2.8553476,-0.0,3.0168579,1.5692792
4.0086555,0.27996108,1.7703127,2.7576032,0.71775085,3.2911313,2.3597424,2.9097445,1.6875842,2.9834294,1.2976036
0.63014525,0.07313293,1.7620409,2.9671454,0.83361703,0.90849495,2.2222602,3.9257095,-0.0,1.1048657,4.6495714
0.6560483,0.06615828,1.7662418,2.959604,0.84441394,0.9357698,2.2345061,3.9050364,-0.0,1.0980595,4.601154
0.95187086,0.31508222,0.8559096,2.8028681,0.95021075,0.19886681,2.802837,3.5175338,2.253435,4.5625024,0.8195714
1.7781293,-0.0,2.4305463,1.9780192,2.6670318,2.3544111,2.640804,1.9898148,0.29472643,2.0786498,3.527898
1.1995808,1.0900819,4.597865,2.9307349,0.30596516,1.8810842,1.3959287,2.8400362,-0.0,3.0088406,1.5384055
2.3699543,1.7524929,3.1026976,1.7986156,0.002380265,3.0105348,2.1752338,4.1182885,0.39439395,3.236164,3.4439518
0.0042258166,1.936272,0.6764974,1.2654676,1.5945839,1.9327971,2.621485,4.249734,0.8531438,0.61049974,3.1165073
1.7728134,-0.0,2.431255,1.9656225,2.6659777,2.347389,2.6414516,1.996788,0.3063222,2.0742877,3.521488
0.6805324,0.08751927,1.7149311,2.9750376,0.7787744,0.8418891,2.2655973,3.9517047,0.0032459237,1.1404021,4.642754
1.7740301,-0.0,2.4148877,1.9598327,2.661335,2.3587053,2.635303,1.980118,0.32469636,2.0759304,3.536396
0.93872166,0.34464407,0.8582469,2.7804315,0.9343559,0.21130444,2.8086994,3.5236006,2.2318788,4.5618806,0.82960844
1.1134456,0.02992846,2.9081886,2.4555995,1.8169501,3.278522,3.8098702,4.6194134,0.48712018,2.2479603,0.17797644
1.3917661,0.15164495,1.6849673,-0.0,0.16253927,1.5129998,3.2490723,1.050089,2.1749773,2.9573002,4.9833937
0.46826115,-0.0,2.8628073,2.6827888,1.3607589,1.1922169,1.5417705,4.3174653,3.1654477,3.2580628,2.6204484
0.6453174,0.053083573,1.7607373,3.011925,0.81961316,0.91738003,2.1987062,3.9688957,-0.0,1.1033516,4.685677
1.7777543,-0.0,2.428834,1.9584067,2.6681952,2.3488503,2.6432536,1.985437,0.3135459,2.0660958,3.5360324
0.9634347,0.3112901,0.836987,2.8024898,0.95283383,0.25009623,2.7664623,3.4961789,2.274775,4.5769444,0.8371837
0.45563278,-0.0,2.8558888,2.6711986,1.3675545,1.187647,1.5416267,4.3159256,3.1596231,3.2665324,2.641817
0.008909687,0.39643916,1.2767109,4.16928,1.0180868,3.4175773,1.6805549,0.24335958,0.22312933,3.4508743,3.1815817
2.2834747,0.042151205,2.1754649,2.4509535,3.1815786,3.2132373,1.0681115,4.20487,1.8041592,2.7255428,3.0013196
1.5674158,1.8536584,1.0273645,1.5407641,2.177348,-0.0,2.2612581,2.2948213,0.8305994,2.918777,2.5359895
0.0033560395,0.38306367,1.2865481,4.168775,1.0291895,3.404934,1.6705612,0.25077197,0.22442475,3.4518392,3.1807997
0.46293515,-0.0,2.8645935,2.6658008,1.3609174,1.2035924,1.5484444,4.2932415,3.1550834,3.2609768,2.6080232
0.97400784,0.31277058,0.86745536,2.8267186,0.949534,0.22758618,2.8088284,3.4975665,2.2295914,4.530473,0.8687637
0.64598167,0.07673739,1.7708087,2.9665287,0.8331278,0.912845,2.210212,3.9409978,0.01521837,1.0899899,4.646145
0.47016013,-0.0,2.853561,2.6509604,1.3759811,1.1758844,1.557841,4.2948112,3.1458416,3.2613459,2.621854
2.3682957,1.7711449,3.12046,1.7969177,0.008691853,3.0035613,2.1763296,4.120816,0.4073325,3.2323582,3.4396422
-0.0,1.9417282,0.67232496,1.2468461,1.5822471,1.9427661,2.622631,4.260225,0.85825264,0.5908742,3.1331694
2.3789227,1.7710321,3.1070004,1.8066337,0.00845783,3.0027673,2.175209,4.117826,0.4057819,3.238045,3.4431756
1.992623,0.0016556531,1.775311,4.961284,0.7512394,1.3359498,2.543682,1.9515793,0.95670295,0.114535406,3.3038185
1.770916,-0.0,2.421282,1.9619642,2.66433,2.3465025,2.6402488,1.9866068,0.30598965,2.0790653,3.5369625
0.0054270923,0.38763314,1.2807816,4.157349,1.0219251,3.4045289,1.6772102,0.23328573,0.22043464,3.4518905,3.17842
0.5006077,-0.0,2.8897438,2.6492465,1.3473465,1.1735927,1.5652602,4.2717137,3.1890175,3.2420218,2.6449034
0.751898,1.9059582,3.5882592,2.0232751,1.4680809,1.4017323,2.9698143,2.334081,4.1032114,1.5082412,1.5715874
-0.0,1.9396161,0.6726548,1.2461444,1.5833329,1.939561,2.6227648,4.261552,0.8549665,0.5916748,3.1292918
0.8469999,1.9051231,3.6118133,1.9841005,1.5220467,1.5626585,3.1174185,2.2017593,4.295318,1.3441267,1.7178841
1.4138161,0.15059695,1.6613897,0.012546822,0.1374634,1.5181574,3.241017,1.0418226,2.1829383,2.9644716,5.038973
1.9772245,-0.0,1.7723814,4.9677815,0.7482927,1.3382722,2.5425296,1.9549611,0.96199036,0.14242043,3.3382473
0.6744071,0.06149688,1.7409756,2.9809742,0.8612616,0.9159069,2.2202783,3.942762,0.027654743,1.0659479,4.6585574
4.010485,0.28005072,1.7714909,2.7599888,0.72084594,3.296395,2.3525608,2.9056444,1.6811576,2.9922721,1.308748
1.1885216,1.0855128,4.548964,2.9375796,0.29016164,1.8762687,1.386701,2.802004,-0.0,2.986222,1.577146
0.012163289,1.9601561,0.674597,1.255162,1.593017,1.9404541,2.6193151,4.2595034,0.8475309,0.6116323,3.12001
1.1895431,1.0615033,4.5719213,2.9496655,0.31810018,1.8920268,1.380873,2.853358,-0.0,3.0048332,1.5415117
0.011935316,1.9431616,0.6949644,1.2602775,1.5994848,1.9072793,2.621251,4.250259,0.8312528,0.5751799,3.1277552
3.9902756,0.27722728,1.7566375,2.7649114,0.71664613,3.2921903,2.353257,2.896065,1.6700883,3.0021021,1.3139387
0.8278061,1.902536,3.6225429,2.0117033,1.5008047,1.5565642,3.0777729,2.1719012,4.2861714,1.3811603,1.7480828
1.4810243,0.19027555,1.7405539,0.0024362952,0.20210914,1.5440123,3.2161577,1.11009,2.1671884,2.954215,5.007123
2.010363,2.3553145,0.09778524,3.2493644,1.3834614,2.921789,2.4243436,3.31257,1.0187038,2.6226025,2.7077644
1.7783481,-0.0,2.4264262,1.9604791,2.6705363,2.3574467,2.639227,1.9783605,0.31282195,2.0838442,3.5387752
1.5674934,1.8337092,1.046325,1.543856,2.1778035,-0.0,2.2483406,2.3341312,0.8348851,2.9290094,2.5458603
0.9308401,0.32037607,0.8402592,2.8093688,0.91388875,0.16847374,2.8186889,3.4500575,2.2387898,4.543986,0.815366
1.4213661,0.17328021,1.6747955,0.030712187,0.111923516,1.5390106,3.2536566,1.0218879,2.115346,2.9662974,4.9957743
1.4089975,0.1557172,1.679823,0.011379167,0.13952792,1.5117915,3.2548995,1.0372863,2.165837,2.9713485,5.032979
0.9843431,0.3229312,0.83771116,2.7990305,0.9701698,0.19977295,2.7773006,3.4848008,2.218657,4.5343637,0.8504141
0.0034268498,0.393443,1.2684805,4.176911,1.0278348,3.418177,1.6724995,0.24394211,0.22206792,3.451709,3.1822007
0.8272657,1.9102495,3.6365886,2.0002072,1.5326775,1.5493504,3.093924,2.1787636,4.320986,1.3700411,1.7102123
1.9732652,2.351457,0.13223457,3.258955,1.3768115,2.8966148,2.433448,3.3044775,1.0129213,2.5852084,2.694165
1.4205929,0.14977734,1.6773487,0.0037454367,0.1319544,1.519382,3.229308,1.0379229,2.1664505,2.9505382,5.05137
4.011758,0.29201636,1.7677625,2.7398026,0.73236996,3.2879572,2.3327544,2.94787,1.6880014,3.0205564,1.2812074
2.0025575,2.378516,0.134647,3.266288,1.3383377,2.9271286,2.4283257,3.3287392,1.0174159,2.5937173,2.7125163
1.2050593,1.0988669,4.5773516,2.9301088,0.30546412,1.88369,1.3885691,2.85693,-0.0,3.0045123,1.5409477
1.9772997,0.004610583,1.7234472,4.9586306,0.7238631,1.3150482,2.5910687,1.9610431,0.8640203,0.16558567,3.2496984
1.4064674,0.15044092,1.6830472,-0.0,0.11359164,1.5283877,3.2262952,1.0719994,2.148388,2.9787695,5.0540032
0.9420061,0.3327783,0.84739524,2.7720473,0.94312435,0.21287143,2.7985008,3.5099266,2.233495,4.5443683,0.8450423
0.48068032,-0.0,2.8769033,2.729727,1.3510087,1.1686425,1.5301101,4.3546634,3.1168773,3.2086143,2.6434412
0.46598968,-0.0,2.8678725,2.638503,1.3484316,1.1930467,1.575968,4.3280416,3.162021,3.2407494,2.6856706
0.841411,1.897226,3.6069555,2.018633,1.5514123,1.567353,3.0872996,2.1788363,4.2976847,1.3912222,1.7409209
1.1981305,1.0823698,4.5739865,2.9334579,0.3022851,1.8979352,1.4106137,2.8179195,-0.0,3.0045457,1.5381235
-0.0,1.9444844,0.6651807,1.2096814,1.5649554,1.9459115,2.6343071,4.273461,0.8481291,0.5991853,3.1515374
4.0313935,0.2773063,1.777758,2.7425506,0.72183794,3.310478,2.3608737,2.8954737,1.682414,2.9944522,1.2665428
-0.0,0.4264352,1.26714,4.1885114,1.0268625,3.4312575,1.6471022,0.28010258,0.21872652,3.418628,3.168456
0.78061527,1.9148672,3.6598434,2.0037897,1.5041363,1.5276011,3.1173205,2.135608,4.249278,1.3493155,1.6803914
0.81793875,1.8970817,3.6304016,1.9812219,1.5122786,1.5702888,3.0954638,2.1731176,4.280395,1.369358,1.7118263
1.2070345,1.110395,4.576097,2.9437587,0.27403972,1.9248513,1.3837739,2.8372328,-0.0,2.995987,1.5333594
1.4217236,0.11041401,1.675386,-0.0,0.14398108,1.5133839,3.2293558,1.0771692,2.2106,2.9708009,5.0626965
1.9725796,2.3578718,0.11473918,3.2561665,1.3740463,2.9283268,2.4285383,3.3052685,1.0330609,2.6205974,2.713394
1.1133789,0.024494544,2.9104104,2.4551308,1.8168055,3.2773554,3.811994,4.616007,0.48635057,2.2487261,0.18430105
0.6427116,0.039921526,1.7209846,3.022808,0.81908244,0.93498266,2.1844,3.9399426,-0.0,1.1100194,4.6537423
0.0068935305,0.39304835,1.2635525,4.160543,1.0223532,3.4006848,1.6731135,0.2428436,0.22723502,3.4668586,3.200312
2.3005953,0.036553778,2.1649697,2.4412894,3.1862683,3.2043993,1.0592241,4.177223,1.7884647,2.738747,3.0131178
1.1994774,1.0921077,4.5812945,2.958473,0.3029618,1.8891796,1.3901765,2.8322504,-0.0,3.0168173,1.5087647
0.64930105,0.06210697,1.7480155,2.977631,0.8246661,0.9065554,2.2264435,3.9468265,-0.0,1.0827897,4.629357
2.302294,0.03961193,2.154633,2.441844,3.1863763,3.2008955,1.0616788,4.170349,1.7903626,2.7420244,3.0129967
2.3086803,0.036619104,2.172468,2.448722,3.1819248,3.1952791,1.0623006,4.1831884,1.7899674,2.733135,3.0081003
1.9314051,2.3207278,0.13690615,3.1713295,1.4182304,2.9011486,2.3609562,3.2998726,1.1184678,2.6619017,2.8008225
2.3029563,0.037444927,2.16699,2.4424603,3.184511,3.198411,1.0576386,4.1833277,1.7973436,2.739139,3.0130255
1.9759597,2.353873,0.12099085,3.2769022,1.372708,2.9220197,2.4265385,3.3130467,1.0241158,2.6146407,2.7039871
0.64363515,0.08110108,1.737699,2.975663,0.8228061,0.9164161,2.2182727,3.9227502,0.027473893,1.0554178,4.661155
2.3700047,1.7650148,3.1244335,1.8033321,0.00065149553,3.0068903,2.1691012,4.11771,0.4084341,3.2301407,3.4605796
0.9274986,0.33297935,0.8375572,2.7720907,0.9303626,0.18367037,2.805881,3.490159,2.246536,4.5641294,0.84178215
1.0695897,0.022569865,2.8677127,2.4344082,1.8357247,3.2947698,3.8195999,4.567927,0.5284493,2.309504,0.13919175
4.0139446,0.3075376,1.7927178,2.8029213,0.75531363,3.274604,2.3744442,2.9939246,1.6921852,3.0220857,1.2476119
0.005574178,1.9408253,0.6804101,1.2212467,1.5868381,1.9352716,2.6163583,4.2519636,0.877677,0.6147379,3.113371
0.9555435,0.27177447,0.7834265,2.7299397,0.95905435,0.1663336,2.8260005,3.4853196,2.2956553,4.5088134,0.8662895
4.0009418,0.31034705,1.7806787,2.7659173,0.69140184,3.2948909,2.3317065,2.8807259,1.6847651,2.999459,1.3402755
1.727743,-0.0,2.4081132,1.9785377,2.6610174,2.332927,2.6421607,1.9755775,0.2846562,2.0633733,3.4838622
1.4090481,0.14464054,1.6762533,0.0046319216,0.13645676,1.5201534,3.236161,1.0486076,2.1574202,2.968391,5.0343533
1.2045162,1.0762874,4.613377,2.8936646,0.32984352,1.8708253,1.3680825,2.902937,-0.0,2.9889905,1.521279
2.3697827,1.7761619,3.1125858,1.8069844,0.0058682384,3.0054238,2.1703804,4.109652,0.41042212,3.2482173,3.4380314
1.976407,2.3510103,0.10837103,3.270124,1.3683523,2.927488,2.4369662,3.323944,1.0347307,2.6068437,2.7087882
1.2172085,1.1083783,4.5984697,2.9401948,0.31050426,1.8954209,1.3772542,2.842477,-0.0,3.0145776,1.5262723
1.409008,0.15477759,1.6815825,0.008540556,0.13343643,1.5281082,3.2417443,1.0406568,2.1586316,2.9797766,5.041617
0.012668483,0.38658372,1.27578,4.187755,1.0348794,3.406599,1.655827,0.21408023,0.24156424,3.4471245,3.21357
