0,1,2
0.059320092,0.5485264,0.2931881
0.23977411,0.5709859,0.42488194
1.7695382,3.0857768,1.5345964
1.8764286,3.1439524,1.6843231
1.7891233,3.0762217,1.6070476
1.8124301,3.0128155,1.5286846
1.5419152,2.316629,1.161519
0.6644541,0.013795733,1.3507807
0.6797583,-0.0,1.4118025
0.69707406,-0.0,1.5178578
0.61609626,0.110818386,1.257371
0.5621456,0.09850788,1.1300616
0.5823531,0.057898164,1.1164622
0.39917672,0.18616378,0.93765354
0.0088835955,0.50440836,0.08386803
-0.0,0.4968847,0.11155319
0.07547939,0.48208296,0.19901586
0.016615868,0.41933095,0.13944507
0.011709571,0.4073186,0.15779233
-0.0,0.45055223,0.16663408
0.029481173,0.49181926,0.07517958
0.049593806,0.49930072,0.11153221
0.024920702,0.4840058,0.150496
0.08155978,0.4716798,0.22549272
0.18265033,0.40404272,0.4432404
0.23503792,0.3958298,0.50349617
0.31885326,0.3108183,0.73558855
0.35577548,0.33304858,0.7909608
0.42592514,0.5165907,0.8331919
0.23982263,0.48215044,0.5163245
1.6646497,2.9633179,1.4781244
1.9825039,3.4017537,1.8157916
1.994247,3.3091502,1.7433634
1.8116021,2.7457623,1.5039313
0.71510935,-0.0,1.4410679
0.7028867,-0.0,1.5261447
0.6760001,0.06070268,1.4045286
0.5812038,0.090724945,1.2770331
0.55952287,0.16514695,1.0826085
0.2361213,0.28689492,0.6726055
-0.0,0.44620538,0.08109069
-0.0,0.46612203,0.10540986
0.048321843,0.43508828,0.19851303
0.043765903,0.4616773,0.18914008
0.009032011,0.51135206,0.08363581
0.060056686,0.5444387,0.16506767
0.08075881,0.46119452,0.23786187
0.09729159,0.44295967,0.2807057
0.10115671,0.4042102,0.32176375
0.16697812,0.3910302,0.40746737
0.3488611,0.34617794,0.7009504
0.41025746,0.32482517,0.85059977
0.17731667,0.52184296,0.38346076
1.5765314,2.9016757,1.4606352
1.9650228,3.321033,1.7740889
1.867598,3.0889723,1.6376317
1.1578636,1.6834583,0.97682333
0.6428567,0.035485268,1.3451407
0.47903073,0.15239227,1.0388618
0.5563383,0.123317,1.1766114
0.6378828,0.11769462,1.2395563
-0.0,0.38494325,0.1910801
0.012676477,0.42508078,0.20706987
0.052018642,0.44104815,0.159307
-0.0,0.45652032,0.12707686
-0.0,0.39624453,0.047807693
-0.0,0.45449185,0.08199787
-0.0,0.50800765,0.052601576
0.2525698,0.42750645,0.43832183
0.21686447,0.5309415,0.46295476
0.29338086,0.5264944,0.48520112
0.7689557,1.1910682,0.96958613
1.8726068,3.1435192,1.6262779
1.943356,3.2911956,1.7273886
0.22853017,0.44677186,0.40671468
0.7571155,-0.0,1.5009954
0.6967732,-0.0,1.5077488
0.6901392,0.013995767,1.3530552
0.6138369,0.026189208,1.2423344
0.5530069,0.09561968,1.2232311
0.56105137,0.10760963,1.1650369
0.6417655,0.06671977,1.2862926
0.18308055,0.3179363,0.53989863
0.014719248,0.4468013,0.15126443
-0.0,0.38781905,0.13936138
-0.0,0.5351498,0.07431793
-0.0,0.52316856,0.07772374
0.031586885,0.51955223,0.102556944
0.1250683,0.43679583,0.31213284
1.1880805,2.1362953,1.3016865
1.5860283,2.889786,1.4013302
1.658817,2.869384,1.3579888
1.8818157,3.0267103,1.5980215
0.657189,0.025275946,1.3804412
0.527794,0.12811685,1.1314137
0.016215801,0.43600368,0.14804196
0.032114506,0.4156226,0.17333364
0.060209513,0.5102105,0.1780119
0.085754156,0.50784767,0.14987636
0.05276251,0.47281313,0.19429779
-0.0,0.52175844,0.07494259
0.012927532,0.51230264,0.108932495
0.16318524,0.43831408,0.31560278
0.31175768,0.4759773,0.53040624
0.36891234,0.5187638,0.5982809
0.5592104,0.81852305,0.83521724
0.8937646,1.4398783,1.0779262
1.4503016,2.3183577,1.0988011
0.48632634,0.20954323,0.8912959
0.653937,-0.0,1.482305
0.5779822,0.100102186,1.1795905
0.023779511,0.3674587,0.25526595
0.024161339,0.4405557,0.15607715
0.04184282,0.44176543,0.19518733
0.04102516,0.593752,0.11465812
0.044724107,0.54796195,0.14441037
0.045805097,0.5184108,0.15989113
0.10260856,0.48572743,0.28569746
0.11378324,0.5070052,0.29616737
0.22442973,0.53443325,0.3924303
0.7755923,0.33030522,1.3307376
0.3533945,0.5160707,0.59418154
0.32978797,0.44064176,0.5989268
0.43503737,0.5458615,0.7039299
0.72715044,1.0891988,0.72112274
0.42023635,0.31079602,0.72325206
0.6934538,0.024388313,1.4410715
0.610479,0.18831885,1.1584771
0.5808284,0.15502858,1.120985
0.5152793,0.14971781,1.0300872
0.403013,0.14131248,0.9152999
0.35517812,0.25270712,0.7939396
0.13986409,0.38139677,0.38312078
0.03095007,0.3947481,0.1256392
0.007751584,0.40613294,0.12804532
0.05712211,0.45032096,0.15467381
0.10007727,0.46861553,0.22647929
0.15831506,0.4939052,0.29866648
0.13663971,0.43397176,0.28562427
0.05613911,0.42185366,0.20230079
-0.0,0.3796208,0.11506128
-0.0,0.4647758,0.037067175
0.033360958,0.515033,0.15398765
0.09563148,0.5099025,0.1975298
0.15821171,0.53059137,0.32649517
0.25882697,0.5621542,0.3891468
1.0237463,0.33017945,1.6530886
0.36224258,0.4769367,0.5498252
0.38403082,0.57146394,0.6544273
0.56189466,0.87460846,0.67813134
0.78016603,0.083999634,1.446703
0.6040014,0.051554203,1.2154582
0.40892625,0.22136211,0.8902297
0.22915006,0.2619604,0.597728
0.2204467,0.33683193,0.49920845
0.07015729,0.39718807,0.23249578
0.017884731,0.39557385,0.14230394
-0.0,0.44407952,0.13002205
0.020972013,0.45786488,0.12698579
-0.0,0.43323112,0.16911459
0.12602818,0.38894546,0.28586102
0.14143884,0.4324379,0.3535428
0.09097111,0.4130305,0.32434607
0.036765814,0.38476026,0.24417186
-0.0,0.48618042,0.12552261
0.09799135,0.4632895,0.2440331
0.22053754,0.5313909,0.4577763
0.9845183,0.28665793,1.6538558
0.47204614,0.5414952,0.7605696
0.28802252,0.4562955,0.60152864
0.27273726,0.43528378,0.5685556
0.22490573,0.5186955,0.3517356
0.36858082,0.23893619,0.8403728
0.39756012,0.30804312,0.82098675
0.0072425604,0.49427545,0.23013663
0.50104785,0.17385948,0.983042
0.3027748,0.3045094,0.7193861
0.14304876,0.3797717,0.4723518
0.030963778,0.41648364,0.18886638
-0.0,0.41541684,0.11719775
0.11334491,0.3968711,0.32881737
0.12709463,0.40724766,0.37924767
0.107578754,0.4357226,0.34081864
0.13915396,0.45155287,0.32447648
0.17480993,0.5941955,0.27613354
0.11320305,0.510208,0.29533696
0.67944133,0.48195362,1.1072605
0.856804,0.39817822,1.3379695
1.0041177,0.31301677,1.6457379
1.0263767,0.31184363,1.7203774
0.3491453,0.53638184,0.64783597
0.11592901,0.5078373,0.22162366
0.06001246,0.55335,0.117091656
0.14766645,0.5634725,0.26549435
0.2612027,0.3323251,0.5905144
0.06350398,0.42611933,0.27514386
0.11329687,0.47588122,0.21141124
0.41345716,0.3696643,0.6368327
0.44787347,0.16997778,0.98820114
0.36756718,0.25111234,0.7955656
0.34849465,0.19583786,0.8790245
0.0365777,0.42039084,0.19181132
-0.0,0.41931844,0.19113183
0.103315115,0.5376221,0.24388313
0.1590389,0.43014455,0.34299874
0.5223993,1.2496113,0.67344403
0.5523901,1.2666517,0.7221472
0.5118191,1.0908139,0.6273694
0.081730604,0.47915113,0.25362492
0.88813746,0.40885973,1.3390903
0.9972627,0.35864425,1.6639755
1.0383673,0.5013801,1.6805334
0.9919467,0.4303819,1.5452359
0.75373507,0.50153184,1.239224
0.1527493,0.6337909,0.020459175
0.19453895,0.6215672,0.14774275
0.33984876,0.35381365,0.6769557
0.05033481,0.48521984,0.1912868
0.36691153,0.33666098,0.75044703
0.47295105,0.2428807,0.8391936
0.46646917,0.19346976,0.96825767
0.44002092,0.22552347,0.94660115
0.25202608,0.40332603,0.48174024
0.24041414,0.40185952,0.5275159
0.1294421,0.5381143,0.32744122
0.4178412,1.0638628,0.6070595
0.5480354,1.2358233,0.7099917
0.54477394,1.0699884,0.5707042
0.7547748,0.4757632,1.1094594
0.9214941,0.36912298,1.6006489
0.8534939,0.48831844,1.3448546
0.14292932,0.56041336,0.3563223
0.07841265,0.6525954,0.07696891
0.29029322,0.460325,0.49090505
0.34789515,0.38391244,0.6866312
0.23701382,0.26361835,0.5596988
0.041335225,0.46245074,0.22650814
0.10766268,0.50136924,0.2039001
0.22420478,0.44114387,0.3578608
0.5314716,0.24101925,0.86582613
0.5215982,0.21767747,0.9793749
0.4698943,0.19478047,0.97747564
0.37152302,0.29382098,0.8343563
0.36795557,0.2705009,0.77157116
0.39508593,0.22409487,0.9546411
0.35103512,0.35810244,0.7527101
0.7290698,1.447934,0.70399475
0.80971277,0.45908666,1.2066152
1.0040424,0.3534634,1.6663601
1.0722747,0.43960226,1.6896214
1.0431185,0.39194655,1.6698983
1.1251502,0.48187733,1.6925354
0.7413125,0.5410291,1.1941736
0.04523933,0.62923086,0.15219307
0.012872696,0.6349045,0.04028964
0.18598282,0.4783262,0.3395412
0.09347761,0.41576838,0.3061447
0.15823221,0.47497284,0.1990087
0.25853753,0.42383444,0.44252372
0.40228653,0.32137823,0.6905339
0.48505962,0.27275717,0.8670397
0.38314688,0.28387177,0.8572755
0.41445827,0.22274888,0.8572774
0.32501698,0.33106816,0.6922736
0.3469138,0.3563484,0.7425711
0.20656323,0.3873967,0.5021305
0.123559,0.5709754,0.36624646
0.32577455,1.0429344,0.44260335
0.6846925,1.4508986,0.70915914
0.8468976,1.5779854,0.7630329
0.49884868,1.2548316,0.42353773
1.1323462,0.42931247,1.7285967
1.1377928,0.38091946,1.6835265
1.124104,0.4159299,1.6584635
0.89912426,0.4778731,1.4000225
0.0125027895,0.5689391,0.07083082
0.006490469,0.5963435,0.07659912
0.20300663,0.25096667,0.57922554
0.13404667,0.31037176,0.4680333
0.042530537,0.40380883,0.35769176
0.42681968,0.23990607,0.81818366
0.37847805,0.24352872,0.8932767
0.29329813,0.5646714,0.64429545
0.371961,0.44580078,0.54247046
0.3788178,0.27849102,0.7462537
0.4490589,0.28520405,0.86220527
0.43168402,0.22935593,0.95342994
0.54309964,1.360239,0.46511722
0.4356091,1.318505,0.4074185
0.3950529,1.2446038,0.38959408
0.98903894,0.39638245,1.5741453
1.0173314,0.36835802,1.6048048
1.12079,0.4182564,1.7248595
1.0668099,0.3837117,1.6468923
1.0485306,0.38781917,1.6577706
0.796324,0.46109033,1.2902822
0.07234383,0.52039325,0.23849869
-0.0,0.5209749,0.06652212
0.09183526,0.53064847,0.30820894
0.23361409,0.29890013,0.5135112
0.24704206,0.31838918,0.55319023
0.11211181,0.4298116,0.4437163
0.07773733,0.43529117,0.288337
0.4285655,0.28317523,0.7618549
0.3058542,0.65044034,0.6797471
0.30744755,0.7384839,0.5233543
0.31473613,0.88527554,0.42089558
0.40146613,0.5261934,0.46692562
0.2144233,0.31698275,0.48531222
0.24285209,0.38444662,0.5149789
0.30788422,0.346722,0.6112256
0.38764656,0.3335967,0.73223543
0.48571503,0.24092615,1.0047793
0.21856582,0.61170286,0.39944434
0.16147733,1.0712969,-0.0
0.5028213,1.3244994,0.43669915
0.51413774,1.3947823,0.45869207
0.72936046,0.4434935,1.1297839
1.0044627,0.41772628,1.5534286
1.106977,0.44859397,1.6863844
1.0527987,0.3647728,1.6336112
0.007620573,0.5043247,0.06828451
0.03881848,0.4517703,0.18921328
0.20938873,0.3030722,0.5493629
0.22157156,0.33017957,0.54445887
0.094527364,0.4278022,0.3213315
0.17654717,0.41579413,0.29366088
0.16885483,0.4177506,0.3382237
0.4062165,0.25688028,0.85848594
0.19040453,0.3549868,0.4714465
0.2701422,0.36451256,0.4623413
0.4262557,0.35627759,0.8225279
-0.0,0.5538409,-0.0
-0.0,0.8273058,-0.0
0.49417126,1.4161364,0.5186894
0.5235443,1.4408406,0.5020473
0.9795234,0.42862153,1.530076
1.1485837,0.43146074,1.7087591
1.0383928,0.40556955,1.7116754
0.97862625,0.3778175,1.6539929
0.10469365,0.62626964,0.20971513
-0.0,0.59023285,-0.0
0.05600941,0.5827981,0.1258359
0.032019377,0.5164436,0.18291187
0.23789167,0.34813654,0.6200273
0.24581993,0.30403566,0.51533175
0.20910382,0.30004227,0.5911825
0.23133993,0.31069303,0.5678873
0.1381501,0.40582776,0.41799116
0.15796399,0.4494189,0.39885092
0.44977283,0.27514112,0.8414748
0.47484577,0.30628943,0.9524534
0.38054502,0.9856295,0.7479942
0.35429788,1.0899203,0.24859428
0.29016805,0.7660766,0.30605435
0.23983324,0.3251685,0.6332743
0.27651954,0.3877313,0.6400225
0.38931966,1.2734958,0.34838367
0.5797249,1.4733843,0.45245695
0.5905702,1.418613,0.4062035
0.3704679,1.1586701,0.30212474
0.49025226,0.54587054,0.7511766
0.82047236,0.44387257,1.3727384
0.991019,0.42803478,1.5399432
1.1050301,0.49216235,1.6494324
1.1069341,0.49871504,1.6906197
1.1144445,0.3953458,1.7039747
1.1017234,0.37315786,1.6653068
1.0471892,0.43148816,1.6703868
0.15300298,0.6212699,0.24471307
0.01696384,0.61158156,0.049075365
0.258242,0.35202384,0.5350714
0.24639297,0.34526634,0.5022149
0.19600224,0.30308628,0.51069045
0.17893898,0.4519403,0.37187338
0.19258535,0.42103875,0.36744237
0.4358492,0.27761734,0.7885461
0.4832971,0.6101858,0.98343897
0.44070375,1.3534771,0.42471743
0.354679,1.1144938,0.24579811
0.39673376,0.32403958,0.78497434
0.39435244,0.31624842,0.8040917
0.44204044,0.31633687,0.9044955
0.51332414,0.35669327,0.9436438
0.5826229,0.3331915,1.0267787
0.59149086,0.30578375,1.0869615
0.48322594,0.29409838,0.94564986
0.46295452,1.3619624,0.32748055
0.42996538,1.3944764,0.35790372
0.39296353,1.2849641,0.31103325
0.82661474,0.46019995,1.2719936
0.8975551,0.41575134,1.5171123
0.9893973,0.39127934,1.5893087
1.0410669,0.3959056,1.685616
0.88687646,0.45359695,1.4613948
0.07130933,0.5892805,0.20243001
0.00697124,0.62508684,0.046864986
0.25172913,0.34684467,0.562284
0.23605978,0.28531873,0.52989984
0.19632995,0.24869013,0.5764346
0.16736937,0.43364024,0.41316724
0.19078648,0.41588736,0.34600592
0.50871384,0.8432873,0.8132589
0.2822709,0.8512463,0.30157685
0.32559812,0.5833174,0.45318747
0.5666833,0.28393722,1.1107855
0.41484642,0.26121283,0.9042177
0.34216666,1.2927617,0.23756194
0.3699578,1.3060699,0.19850945
0.3218447,0.97645795,0.26395106
1.0321896,0.41767883,1.5969625
1.0153837,0.3838719,1.6374815
1.036583,0.368093,1.6413546
1.05845,0.44178343,1.6429617
1.0947096,0.52074873,1.6326656
1.1287937,0.548275,1.634887
1.072407,0.31623125,1.6663203
-0.0,0.61971915,-0.0
0.25528157,0.36731112,0.5581622
0.26330185,0.3197919,0.53734255
0.21824288,0.43152857,0.39657712
0.47757864,0.8183218,0.70591474
0.41035628,0.9840203,0.57500124
0.31730008,0.8201799,0.31692696
0.34028864,0.6137541,0.46827006
0.4206941,0.27902186,0.84560513
0.48147368,0.24396074,0.9142525
0.5446216,0.26613832,1.0661395
0.63629544,0.2563163,1.1436145
-0.0,0.6645652,-0.0
0.29731297,1.1889663,0.17534375
0.28813827,1.1897407,0.1654067
0.30013537,1.3014827,0.13700914
0.3323902,1.135776,0.27346897
0.45258236,0.52039206,0.73164105
0.6775943,0.4631734,1.0320487
0.8487618,0.44305182,1.3415294
1.0923839,0.5195402,1.5785458
1.0332417,0.3863597,1.6905503
0.90819156,0.45860624,1.5062478
-0.0,0.63353634,-0.0
0.2572844,0.37368846,0.5955522
0.23372209,0.27904975,0.63917994
0.21044803,0.2566234,0.59063125
0.21159756,0.35427296,0.48381615
0.14063609,0.45661712,0.3712833
0.31168807,0.8771283,0.53516984
0.3785025,0.55769074,0.5642669
0.6235397,0.21660233,1.2217336
0.43207717,0.24615324,0.96804523
0.18230164,0.39993465,0.5639801
-0.0,0.6335882,0.09586811
-0.0,0.8503791,-0.0
0.08538175,1.0150409,-0.0
0.16873288,1.08687,0.103630304
0.1928078,1.0848472,0.05880642
0.19736505,1.1714206,0.07193828
0.27326941,1.2807492,0.21507025
0.46027863,1.2122099,0.46485424
0.8501302,0.39659894,1.3597169
1.0672393,0.4789096,1.662904
1.097472,0.43045688,1.6601784
0.042538047,0.59926057,0.09584236
-0.0,0.6348999,-0.0
-0.0,0.62368613,-0.0
0.28193676,0.3508829,0.6661632
0.2109189,0.2278167,0.6267617
0.17051542,0.43723738,0.43929458
0.27985013,0.9460272,0.35468197
0.2964629,0.8302392,0.38339138
0.3358934,0.5022479,0.56107473
0.35965657,0.43526256,0.65825963
0.6411381,0.24023199,1.1907804
0.6117612,0.2569034,1.1844912
0.29033613,0.34926963,0.7857132
-0.0,0.921429,-0.0
0.26077485,1.2159379,0.19887757
0.59722567,0.7839804,0.7411516
0.96880543,0.3832202,1.4828458
1.010741,0.44711328,1.6273446
1.027209,0.44600058,1.5953414
1.113071,0.50140834,1.6577518
0.9981928,0.48466468,1.5552645
0.8440163,0.52701426,1.3999403
0.6479584,0.6255353,1.0767689
-0.0,0.6546493,-0.0
-0.0,0.65646523,-0.0
0.29600883,0.2988087,0.64118123
0.19605315,0.24996483,0.576087
0.20107436,0.27246904,0.597713
0.17885959,0.40765405,0.52249384
0.14551961,0.4018923,0.33613324
0.31286025,0.55493486,0.76507807
0.27484345,0.73187923,0.56940603
0.2528268,0.96663177,0.3888762
0.3121941,0.44739223,0.5486853
0.37338674,0.42450643,0.61322355
0.67788756,0.2505164,1.1221194
0.6729809,0.2621565,1.1690867
0.4612857,0.3694396,1.0030358
-0.0,0.8263701,-0.0
0.17910516,0.9997816,0.11480689
0.16510296,1.0414964,0.1191628
0.6224719,0.72465485,0.9513583
0.57677996,0.46158946,1.1849008
0.72672784,0.47062743,1.1863093
0.97014725,0.5560386,1.4295685
0.9533483,0.51586163,1.454145
1.0522156,0.54215634,1.5367992
1.0930226,0.5218514,1.6159723
-0.0,0.61855555,0.0992651
-0.0,0.59280205,0.05339861
0.21411252,0.2792064,0.5411477
0.21599448,0.23850071,0.50847125
0.19806802,0.26755226,0.53434753
0.116015315,0.43154085,0.3934188
0.17064536,0.43082273,0.3932345
0.19035435,0.47482443,0.3664291
0.3137399,0.7050756,0.5544908
0.41368854,0.6517349,0.5060611
0.6569278,0.23811293,1.2803557
0.18802154,0.48040915,0.5084894
-0.0,0.76614827,0.07074547
0.03344798,0.83848685,0.15171552
0.2060126,0.995515,0.30712628
0.43589282,1.1561834,0.5190346
0.66466093,0.627869,1.1719413
0.570263,0.36554146,1.3563259
0.73183835,0.3459456,1.4289112
0.95501983,0.48566008,1.4567373
1.0076904,0.578105,1.4226425
0.98572826,0.55622745,1.441817
1.0154841,0.54806566,1.4973102
1.0827041,0.5310199,1.5967271
1.1163454,0.53899217,1.621608
0.3157693,0.27041888,0.65084076
0.27054167,0.1985594,0.7011819
0.2462604,0.28191745,0.6381767
0.24020243,0.32482183,0.5420227
0.21671808,0.3074534,0.5327914
0.19650793,0.29098785,0.5165038
0.23038876,0.2857337,0.587656
0.17174447,0.43947136,0.44635034
0.15236247,0.44329202,0.38122034
0.17920637,0.46738994,0.29171228
0.1879183,0.5153011,0.31647182
0.3493061,0.5794382,0.52852607
0.27754927,0.72211933,0.4533701
0.17998111,0.93269074,0.2830093
0.18189299,0.9132085,0.14813185
0.74282384,0.24195576,1.3118913
0.20209467,0.45129,0.57749367
0.038979888,0.63499796,0.31838298
0.10877621,0.78528994,0.25390434
0.39075148,0.91664004,0.49948072
0.6822938,0.64684194,0.9649279
0.9747634,0.53520906,1.4515667
0.9349439,0.5436319,1.40646
1.0727007,0.4934901,1.5941229
0.8914677,0.36525977,1.4239919
0.72164154,0.41712916,1.2435207
0.04047203,0.54254997,0.17721176
0.27462673,0.24998617,0.687531
0.23471987,0.27054226,0.6297579
0.24088383,0.3022822,0.5791578
0.16909349,0.26232827,0.53292346
0.17413926,0.37965107,0.47243524
0.17141128,0.44758058,0.3909397
0.15896165,0.4471979,0.37309003
0.07670474,0.87230486,0.2256589
0.3868246,0.65163094,0.4471879
0.32504702,0.31932962,0.7867241
0.2574463,0.3158437,0.68458915
0.62762463,0.25058544,1.1447253
0.69377935,0.28133404,1.2358491
0.7167766,0.2770927,1.2813106
0.758744,0.28798223,1.3518963
0.7298094,0.23950338,1.3598013
0.63311636,0.6749313,0.96062756
0.8058876,0.25023973,1.4898963
0.883749,0.42653906,1.3800192
0.73187137,0.53875613,1.2241824
0.8384348,0.5869311,1.2517917
0.97524166,0.5558356,1.4482002
1.0110648,0.53390014,1.5397422
1.0822501,0.53899753,1.6127648
1.0523295,0.51285636,1.5557685
1.0177677,0.42251754,1.6017985
0.65311193,0.43439627,1.201747
0.0054689646,0.49280846,0.15482616
0.30410564,0.28018188,0.6649535
0.2730372,0.2662592,0.6281607
0.24751961,0.2776848,0.58079886
0.1304599,0.28715408,0.4705727
0.31072712,0.6781325,0.44899988
0.70478666,0.19911075,1.4528041
0.3419025,0.35691416,0.9048333
0.8323771,0.52865565,1.3446834
0.8633052,0.47678792,1.3241057
0.87358105,0.3918178,1.3750415
0.7275052,0.3782996,1.390351
0.8275317,0.5371028,1.2860653
0.92430305,0.55954075,1.3766904
1.0656934,0.5397439,1.567456
1.0852437,0.5120108,1.6164844
1.0321918,0.47155583,1.5862651
1.03686,0.46269357,1.5909109
1.0700161,0.43375492,1.5865912
1.0558982,0.39383757,1.5870435
1.0075538,0.3326217,1.5483828
0.28717852,0.3036641,0.61562085
0.2913437,0.33696294,0.6016531
0.15080643,0.37442625,0.45123005
0.15177548,0.38126266,0.4085133
0.16463709,0.3725748,0.37864757
0.14888752,0.34616363,0.36764598
0.09099722,0.507496,0.2045846
0.0959878,0.54021716,0.3207016
0.43383503,0.25064456,0.9151442
0.7974225,0.1946528,1.4813223
0.8277842,0.22611117,1.4371502
0.76799595,0.19513106,1.5579078
0.84247434,0.5887704,1.3030303
0.82159054,0.6575908,1.12065
0.9371892,0.48759305,1.425339
0.89689934,0.47940803,1.3786309
0.8803823,0.62508744,1.3607526
0.90397346,0.6247634,1.3376355
0.87774765,0.52084184,1.2632616
0.86227596,0.53281057,1.3671844
0.96029484,0.37969303,1.5223744
0.95300305,0.36643827,1.5215402
0.77764416,0.40575898,1.3875194
0.62593424,0.46967816,1.0782096
0.19528687,0.37441587,0.4995885
0.15683782,0.42013335,0.31609368
0.15135741,0.45524526,0.26833677
0.11308873,0.44905305,0.24396253
0.13334727,0.41037357,0.36618567
0.18679214,0.36760902,0.42503476
0.18454206,0.41174507,0.41350937
0.18079734,0.39001715,0.4279368
0.124997854,0.6744673,0.37294888
0.4802432,0.5697093,0.73554873
0.7382643,0.23109126,1.425062
0.7082976,0.22048819,1.3712096
0.8481295,0.52200806,1.3042037
0.872133,0.6939316,1.2338073
0.91658294,0.6936128,1.3061645
0.9043622,0.5368141,1.3280284
0.82051814,0.5475782,1.2468605
0.7993995,0.54776394,1.1704855
0.6864252,0.5249895,0.98172426
0.7006173,0.58414793,1.0476499
0.9660696,0.5199182,1.4178011
1.0104315,0.5209485,1.4890294
0.96971846,0.47641015,1.4766104
1.0342658,0.41108072,1.5658505
0.13180709,0.3871783,0.32121444
0.12215185,0.4402548,0.27932143
0.13585436,0.48557353,0.3107071
0.25273335,0.40752602,0.48023844
0.21355903,0.47884405,0.639102
0.21482348,0.57444334,0.47559643
0.49859917,0.5243927,0.8540554
0.5477246,0.31498563,0.975683
0.8438873,0.53947747,1.3302724
0.88948584,0.7344219,1.2037187
0.743466,0.7943617,0.99764705
0.73895,0.7676644,0.98106813
0.75878084,0.7679716,1.001477
0.9327488,0.69642365,1.2222147
0.85924923,0.77483726,1.1317363
0.80498505,0.7528668,1.0928717
0.9310025,0.5669514,1.3961451
0.72096753,0.4673214,1.0890191
0.8435863,0.55064344,1.2300589
1.032969,0.43337822,1.5214717
0.9971361,0.39447212,1.6012149
0.9563545,0.35055792,1.5451045
0.95865285,0.37656653,1.5458906
0.9471737,0.39455485,1.524158
0.72837436,0.4486326,1.1139085
0.009339094,0.500155,0.090643644
0.10877323,0.4851408,0.3159175
0.46014476,0.23134899,0.97249484
0.45644248,0.21511185,1.0846384
0.46231568,0.3129635,1.0071359
0.29862452,0.4962976,0.58345103
0.39758646,0.5838373,0.6520822
0.8959447,0.4868424,1.3679368
0.799893,0.6875467,1.186405
0.70030665,0.83734024,0.883461
0.88062274,0.4955536,1.3946149
0.6987699,0.57007337,1.0627844
0.8067603,0.5082872,1.2356422
0.9626194,0.4623376,1.455503
1.000171,0.4256388,1.5604205
1.0077906,0.44809842,1.5513473
0.9692105,0.35258365,1.5618505
0.7751646,0.43754888,1.3003902
-0.0,0.4849714,0.062376022
-0.0,0.48283195,0.06138134
-0.0,0.48822713,0.042705297
0.06983018,0.53817236,0.19370723
0.19082749,0.48531115,0.4131999
0.1682086,0.47103226,0.3884971
0.13598132,0.5055591,0.28207088
0.20003259,0.5078112,0.37834454
0.5245838,0.30347383,0.9702997
0.33426392,0.35190976,0.7293427
0.29921174,0.42494297,0.7024009
0.38768756,0.5312253,0.67685676
0.6930181,0.15220082,1.372328
0.80199933,0.2362684,1.5578318
0.7847415,0.28615057,1.545238
0.76565206,0.60099995,1.3069985
0.7834612,0.8581346,1.1098411
0.7864218,0.9153633,0.9792118
0.60989213,0.92466885,0.70713425
0.58966255,0.8928937,0.7562983
0.776237,0.7806606,0.98465514
0.77833676,0.78612125,1.0048463
0.79074216,0.85979176,1.0612853
0.7470994,0.88993305,0.92947197
0.71124804,0.93557405,0.83631206
0.97531414,0.48208988,1.479065
1.0165021,0.4731332,1.5519173
1.0368626,0.43668818,1.5674567
1.0036705,0.41670394,1.5896127
-0.0,0.4509368,0.039432526
-0.0,0.50726736,0.058761597
0.12217677,0.5205413,0.20316839
0.50565827,0.45789075,0.9789145
0.46819055,0.5815021,0.883662
0.40679467,0.5687132,0.79448676
0.43827724,0.53111815,0.7893059
0.6890086,0.211833,1.412421
0.8190528,0.2577349,1.5151012
0.8394332,0.4479338,1.3898993
0.78946877,0.62333906,1.1749547
0.87648463,0.7517147,1.1634078
0.8318244,0.88774467,1.0941634
0.75440884,1.0646935,0.7869513
0.54918003,0.9725554,0.62807703
0.66693413,0.82963717,0.8881378
0.757681,0.9512597,0.85800576
0.8885602,0.7790044,1.2117805
0.9262272,0.395602,1.522646
0.9000021,0.36277258,1.5485201
0.71562064,0.5528867,1.0712988
0.8119855,0.5137634,1.2431953
1.0992589,0.46734345,1.6126914
0.97962356,0.40340793,1.5270061
0.9631003,0.466519,1.4386225
-0.0,0.5137056,0.048333406
0.32039917,0.34992564,0.685657
0.45325828,0.76876146,0.6034832
0.42790425,0.59361744,0.65276694
0.66963613,0.38182747,1.0191269
0.76786244,0.28076923,1.347512
0.81107056,0.3466518,1.4370005
0.70445406,0.6410372,1.1267717
0.7354032,1.0111184,0.9266536
0.71078753,1.085444,0.77589655
0.61251676,0.9478642,0.67622733
0.61058056,0.98939484,0.7418685
0.58465886,1.0741093,0.59669065
0.5168835,0.9898223,0.5178101
0.5654447,0.91977686,0.5899415
0.65062416,0.843581,0.8080032
0.7054428,0.77177936,1.0165098
0.73086464,0.90045655,0.90096545
0.76298404,0.87067723,0.9116874
0.90440583,0.46027875,1.4304435
1.0825095,0.50291264,1.62989
0.83647037,0.46122408,1.3583939
0.76041925,0.5847454,1.2318487
0.25439262,0.28448844,0.7510016
0.51284564,0.2264198,1.1441696
0.60218775,0.16748023,1.2929621
0.60451317,0.16385615,1.2582085
0.46745443,0.26265812,1.1202326
0.43921185,0.4974854,0.8606849
0.63185143,0.29326403,1.358186
0.7530346,1.031285,0.83454394
0.629634,0.9074127,0.741102
